Building Name,Street Address,City,State,Postal,Country,MSA Name,Latitude,Longitude,Elevation,Serving Wire Center CLLI,Building CLLI,Network Build Status,Building Connection Status,Building Category,NPA,NXX,LATA,Demarc Code,Fiber Ownership,Access Medium,Install Interval,Supplier Name,Access Customer Name,Access Floor,Access Room,Ethernet Handoff Type,Minimum Circuit Level,Minimum Quantity to Accept an Order,Special Construction Cost,Customer Unique Key,CB Building Key,Transaction Indicator,Primary NNI Location,Secondary NNI Location,Primary Number,Street Predirection,Street Name,Street Postdirection,Street Suffix,Secondary Designator,Secondary Number,Extra Secondary Designator,Extra Secondary Number,Plus4 Code,Conformed State,Conformed City,Building Notes,Distance Band,LOS Distance 1 Path,LOS Distance 2 Path,ROW Distance 1 Path,ROW Distance 2 Path,LOS Distance 1 Access Point,LOS Distance 2 Access Point,ROW Distance 1 Access Point,ROW Distance 2 Access Point,Comcast Pricing Zone,Indatel Pricing Zone,CenturyLink Pricing Zone,Sprint Pricing Zone,Verizon Pricing Zone,AT&T Pricing Zone,Building Competitive Rating,AT&T Serving Node CLLI,AT&T Unique Key,Pricing Zone,Pricing Type,Wavelength Handoff Type,Wave Zone,Wave Install Interval,Custom Pricing Zone,Lateral Distance,OSP Construction Estimate,OSP Cost per Foot,OSP Cost Zone,Telco_Spend,Tenant_Count,FBL Market ID,MRTL,Territory ID,Pricing Tool,Minimum Contract Value,TCVR,Base Zone,Tenant Band,Telco Spend Band,Active Status,SFDC Access Level,Wave MCV,Mkt-Prof 1,Program Engineering Boundary,Program SWC,MOVAw,MOVAe,Investment Building Eligible,Bundle Tier,SFDC Building Type,Dish Route,Dish 2020,CPQ Ethernet Zone,DASH Eligibility,MKT Rate EVPL 5000,ENNI Eligibility,EPE Approval Code,SWC Status,QM Last Run Date,QM MNO Target,MNO-A ID,MNO-T ID,Dark MCV,MNO-V ID,FRDF Eligible,MDFNp Eligible,FNI,MNO Target,QM FCC ID,SFDC LLOC,FBL Node,FBL Market,FBL Level 6 Demarcs,Texas Express Node,CoStar ID,SFDC Status,SFDC On Off Net,SFDC Building Category 1,SFDC Building Category 2,SFDC Market,SFDC Active Date,SFDC Building Name,SFDC Location Long ID,SFDC Location ID,SFDC Entrance Type,DISH Site ID,TMO Site ID,Sprint Site Id,Verizon Site ID,ATT Site ID,SFDC Building Type.1,NPA- NXX,Ethernet Zone,Horizontal Coordinate,Vertical Coordinate,Protection Type,Handoff Pricing,Diversity Type,Tenant Count,Building Sq Footage,Building Floors,Property Type,Address Status,id,Barriers,Modified Date,Modified By,Status,UniqueID,geometry,Distances_from_splice,Distances_from_path
21892 Blossom Hill Ter,21892 Blossom Hill Ter,Ashburn,Virginia,20147,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",39.01026,-77.488983,0.0,ASBNVAASDS0,,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109986940,U,,,21892,,,,Ter,,,,,,VA,Ashburn,,1001 - 1500 feet,,,1325.0,,,,3-way junction - BL20,,6.0,6.0,6.0,6.0,6.0,6.0,Green,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 6,,36899.20,,,1000.0,2.0,,62000.0,,CPQ,62000.0,82750.0,6.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,6.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Commercial,Matched,1620,No,2023-04-19,edward.boling@fiberlight.com,matching,1139,POINT (-77.488983 39.01026),0.0,1.3202389693587642e-14
15120 Enterprise Ct,15120 Enterprise Ct,Chantilly,Virginia,20151,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.907339,-77.469642,0.0,HRNDVADUDS1,,Not Connected,OffNet,Commercial Building,703.0,466.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,CAT5/FIBER,100.0,1.0,,,029E-C2F-5b08f187,U,,,15120,,,,Ct,,,,,1274.0,VA,Chantilly,,1501+ feet,,,2141.0,,,,3-way junction - BL20,,,,,,,,Red,ASBNVACYW38,,1.0,END USER,,0.0,,,,,Yes,,6018.0,14.0,,750000.0,,ICB-9,27000000.0,35999964.0,,Medium,Medium,,,"27,000,000",,Northern Virginia,12100 Sunrise,27000000.0,27000000.0,,,,No Route,No,,Not Eligible,,Not Eligible,MAR Complient,EL/EN/RE,,,,,27000000.0,,,,,,,a030H00000agViBQAU,,,,,,,,,,,,,,,,,,,,,,703-466,,,,,,,5.0,,,Commercial,Matched,1624,No,2022-07-18,mberman@connected2fiber.com,matching,1140,POINT (-77.469642 38.907339),0.0,0.0
42612 Beckett Ter,42612 Beckett Ter,Ashburn,Virginia,20148,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV ",38.997443,-77.527945,0.0,ASBNVAASDS0,DLLSVAXA,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3110042064,U,,,42612,,,,Ter,,,,,,VA,Ashburn,,1001 - 1500 feet,,,1010.0,,,,3-way junction - BL20,,,,,,,,Green,ASBNVACYW38,,,,,,,,,572250.57,,,,,,516500.0,,TCP,516500.0,688750.0,25.0,High,High,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,25.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Residential,Matched,1628,No,2023-03-01,edward.boling@fiberlight.com,matching,1141,POINT (-77.527945 38.997443),0.0,7.105427357601002e-15
24868 Arcola Mills Dr,24868 Arcola Mills Dr,Sterling,Virginia,20166,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.95022,-77.528319,0.0,DLLSVAXARS0,,Not Connected,Near Net,Commercial Building,703.0,260.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109997706,U,,,24868,,,,Dr,,,,,,VA,Sterling,,1001 - 1500 feet,,,1187.0,,,,IAD06 to BL7,,19.0,19.0,19.0,19.0,19.0,19.0,Green,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 19,,249927.34,,,835.0,3.0,,248250.0,,CPQ,248250.0,330750.0,19.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,19.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-260,,,,,,,1.0,,,Commercial,Matched,1630,No,2023-04-19,edward.boling@fiberlight.com,matching,1142,POINT (-77.528319 38.95022),0.0,1.3489194305685636e-14
43701 Clubber Ln,43701 Clubber Ln,Chantilly,Virginia,20152,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.916818,-77.493275,0.0,DLLSVAXARS0,,Not Connected,OffNet,Commercial Building,703.0,260.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,CAT5/FIBER,100.0,1.0,,,029E-C2F-29b11916,U,,,43701,,,,Ln,,,,,1381.0,VA,Chantilly,,1001 - 1500 feet,,,1433.0,,,,3-way junction - BL20,,,,,,,,Green,ASBNVACYW38,,1.0,END USER,,0.0,,,,,Yes,,0.0,0.0,,750000.0,,ICB-9,27000000.0,35999964.0,,Low,Low,,,"27,000,000",,Northern Virginia,21701 Filigree,27000000.0,27000000.0,,,,No Route,No,,Not Eligible,,Not Eligible,MAR Complient,EL/EN/RE,,,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703-260,,,,,,,,,,Commercial,Matched,1631,No,2022-07-18,mberman@connected2fiber.com,matching,1143,POINT (-77.493275 38.916818),0.0,0.0
24868 Evergreen Mills Rd,24868 Evergreen Mills Rd,Sterling,Virginia,20166,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.950227,-77.528321,0.0,DLLSVAXARS0,,Not Connected,Near Net,Commercial Building,703.0,260.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109997707,U,,,24868,,,,Rd,,,,,,VA,Sterling,,1001 - 1500 feet,,,1192.0,,,,IAD06 to BL7,,19.0,19.0,19.0,19.0,19.0,19.0,Green,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 19,,249927.34,,,835.0,3.0,,248250.0,,CPQ,248250.0,330750.0,19.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,19.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-260,,,,,,,,,,Commercial,Matched,1634,No,2023-04-19,edward.boling@fiberlight.com,matching,1144,POINT (-77.528321 38.950227),0.0,0.0
21786 Goose Cross Ter,21786 Goose Cross Ter,Ashburn,Virginia,20147,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",39.013698,-77.489351,0.0,ASBNVAASDS0,,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109986676,U,,,21786,,,,Ter,,,,,,VA,Ashburn,,1001 - 1500 feet,,,1260.0,,,,3-way junction - BL20,,16.0,16.0,16.0,16.0,16.0,16.0,Green,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 16,,148342.93,,,,,,146250.0,,CPQ,146250.0,194750.0,16.0,High,High,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,16.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Residential,Matched,1639,waterways - ditch,2023-04-19,edward.boling@fiberlight.com,matching,1145,POINT (-77.489351 39.013698),0.0,0.0
42499 Meridian Hill Dr,42499 Meridian Hill Dr,Ashburn,Virginia,20148,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.978554,-77.532304,0.0,ASBNVAASDS0,,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3110041770,U,,,42499,,,,Dr,,,,,,VA,Ashburn,,1501+ feet,,,1837.0,,,,IAD06 - IAD21,,19.0,19.0,19.0,19.0,19.0,19.0,Green,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 19,,236672.56,,,245.0,1.0,,223250.0,,CPQ,223250.0,297750.0,19.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,19.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Commercial,Matched,1640,No,2023-04-19,edward.boling@fiberlight.com,matching,1146,POINT (-77.532304 38.978554),0.0,0.0
4003A Westfax Dr,4003A Westfax Dr,Chantilly,Virginia,20151,United States,,38.901374,-77.456148,0.0,CNVIVACTDS0,,Not Connected,Near Net,Commercial Building,703.0,222.0,,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-C2F-f64fe1db,U,,,4003A,,,,Dr,,,,,,VA,Chantilly,,1001 - 1500 feet,,,1259.0,,,,3-way junction - BL20,,14.0,14.0,14.0,14.0,14.0,14.0,Green,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 14,,129125,,,352.5,1.0,,129250.0,,CPQ,129250.0,172500.0,14.0,Low,Low,,,27000000,,Northern Virginia,12100 Sunrise,27000000.0,27000000.0,Not Pre-Qualified,,Single Tenant,None,No,14.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,12100 Sunrise,Northern Virginia,,,,,Off Net,Commercial Building,,Northern Virginia - NVA,,4003A Westfax Dr,a030H00000axKHxQAM,NVA285615,,,,,,,Single Tenant,703-222,,,,,,,1.0,,,Commercial,Matched,1641,No,2023-04-14,edward.boling@fiberlight.com,matching,1147,POINT (-77.456148 38.901374),1.5888218580782548e-14,0.0
3920 Stonecroft Blvd,3920 Stonecroft Blvd,Chantilly,Virginia,20151,United States,,38.908782,-77.460036,0.0,CNVIVACTDS0,,Not Connected,Near Net,Commercial Building,703.0,222.0,,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-C2F-b14b13f9,U,,,3920,,,,Blvd,,,,,,VA,Chantilly,,1501+ feet,,,2143.0,,,,3-way junction - BL20,,,,,,,,Yellow,ASBNVACYW38,,1.0,END USER,,0.0,,,,280000,,,9103.49,15.0,,274500.0,,TCP,274500.0,365750.0,20.0,Medium,Medium,,,27000000,,Northern Virginia,12100 Sunrise,27000000.0,27000000.0,Not Pre-Qualified,,Multi Tenant,None,No,20.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,12100 Sunrise,Northern Virginia,,,,,Off Net,Commercial Building,,Northern Virginia - NVA,,3920 Stonecroft Blvd,a030H00000axKCHQA2,NVA285263,,,,,,,Multi Tenant,703-222,,,,,,,13.0,,,Commercial,Matched,1643,No,2023-05-19,edward.boling@fiberlight.com,matching,1148,POINT (-77.460036 38.908782),0.0,1.5888218580782548e-14
22883 Quicksilver Dr,22883 Quicksilver Dr,Sterling,Virginia,20166,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.984302,-77.477052,0.0,DLLSVAXARS0,,Not Connected,OffNet,Commercial Building,703.0,260.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,CAT5/FIBER,100.0,1.0,,,029E-C2F-7c81f5b7,U,,,22883,,,,Dr,,,,,2019.0,VA,Sterling,,1501+ feet,,,2137.0,,,,IAD06 to BL7,,,,,,,,Yellow,ASBNVACYW38,,1.0,END USER,,0.0,,,,,Yes,,14600.5,11.0,,750000.0,,ICB-9,27000000.0,35999964.0,,Medium,High,,,"27,000,000",,Northern Virginia,21701 Filigree,27000000.0,27000000.0,,,,No Route,No,,Not Eligible,,Not Eligible,MAR Complient,EL/EN/RE,,,,,27000000.0,,,,,,,a030H00000agWVyQAM,,,,,,,,,,,,,,,,,,,,,,703-260,,,,,,,5.0,,,Commercial,Matched,1644,No,2022-07-18,mberman@connected2fiber.com,matching,1149,POINT (-77.477052 38.984302),4.976015929106301e-15,1.4210854715202004e-14
4080 Westfax Dr,4080 Westfax Dr,Chantilly,Virginia,20151,United States,,38.901356,-77.454828,0.0,,,Not Connected,Near Net,Commercial Building,,,,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-C2F-c51c6d5b,U,,,4080,,,,Dr,,,,,,VA,Chantilly,,1001 - 1500 feet,,,1130.0,,,,3-way junction - BL20,,14.0,14.0,14.0,14.0,14.0,14.0,Yellow,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 14,,126250,,,2234.06,2.0,,126750.0,,CPQ,126750.0,169000.0,14.0,Low,Medium,,,27000000,,Northern Virginia,12100 Sunrise,27000000.0,27000000.0,Not Pre-Qualified,,Single Tenant,None,No,14.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,12100 Sunrise,Northern Virginia,,,,,Off Net,Commercial Building,,Northern Virginia - NVA,,4080 Westfax Dr,a030H00000axKOcQAM,NVA286028,,,,,,,Single Tenant,,,,,,,,1.0,,,Commercial,Matched,1647,No,2023-04-14,edward.boling@fiberlight.com,matching,1150,POINT (-77.454828 38.901356),1.5888218580782548e-14,1.3770467614084277e-14
23550 Overland Dr,23550 Overland Dr,Dulles,Virginia,20166,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.963365,-77.497567,0.0,DLLSVAXARS0,,Not Connected,OffNet,Commercial Building,703.0,260.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,CAT5/FIBER,100.0,1.0,,,029E-C2F-f41cb7fb,U,,,23550,,,,Dr,,,,,2195.0,VA,Sterling,,1001 - 1500 feet,,,1064.0,,,,IAD06 to BL7,,,,,,,,Green,ASBNVACYW38,,1.0,END USER,,0.0,,,,,Yes,,0.0,0.0,,750000.0,,ICB-9,27000000.0,35999964.0,,Low,Low,,,"27,000,000",,Northern Virginia,21701 Filigree,27000000.0,27000000.0,,,,No Route,No,,Not Eligible,,Not Eligible,MAR Complient,EL/EN/RE,,,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703-260,,,,,,,1.0,,,Commercial,Matched,1648,No,2022-07-18,mberman@connected2fiber.com,matching,1151,POINT (-77.497567 38.963365),0.0,1.5888218580782548e-14
22091 Chelsy Paige Sq,22091 Chelsy Paige Sq,Ashburn,Virginia,20148,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV ",39.005295,-77.501474,0.0,ASBNVAASDS0,,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109988421,U,,,22091,,,,Sq,,,,,,VA,Ashburn,,1501+ feet,,,2710.0,,,,3-way junction - BL20,,,,,,,,Green,ASBNVACYW38,,,,,,,,,465716.29,,,375.0,1.0,,423500.0,,TCP,423500.0,564500.0,23.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,23.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Residential,Matched,1650,No,2023-03-01,edward.boling@fiberlight.com,matching,1152,POINT (-77.501474 39.005295),1.4210854715202004e-14,1.4210854715202004e-14
23240 Hales Trace Dr,23240 Hales Trace Dr,Brambleton,Virginia,20148,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV ",38.974635,-77.524928,0.0,ASBNVAASDS0,DLLSVAXA,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109993319,U,,,23240,,,,Dr,,,,,,VA,Ashburn,,501 - 1000 feet,,,989.0,,,,IAD06 - IAD21,,,,,,,,Green,ASBNVACYW38,,,,,,,,,379854.14,,,420.0,1.0,,348500.0,,TCP,348500.0,464500.0,21.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,21.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Residential,Matched,1651,No,2023-03-01,edward.boling@fiberlight.com,matching,1153,POINT (-77.524928 38.974635),4.289509356486677e-15,0.0
23020 Olympia Dr,23020 Olympia Dr,Brambleton,Virginia,20148,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.978777,-77.534887,0.0,ASBNVAASDS0,,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109992011,U,,,23020,,,,Dr,,,,,,VA,Ashburn,,1501+ feet,,,2224.0,,,,IAD06 - IAD21,,,,,,,,Green,ASBNVACYW38,,,,,,,,,350393.61,,,440.0,2.0,,336000.0,,TCP,336000.0,447750.0,21.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,21.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,2.0,,,Residential,Matched,1653,No,2023-03-01,edward.boling@fiberlight.com,matching,1154,POINT (-77.534887 38.978777),0.0,0.0
22554 Scattersville Gap Ter,22554 Scattersville Gap Ter,Ashburn,Virginia,20148,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV ",38.992323,-77.488387,0.0,ASBNVAASDS0,DLLSVAXA,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109990721,U,,,22554,,,,Ter,,,,,,VA,Ashburn,,1001 - 1500 feet,,,1429.0,,,,3-way junction - BL7,,,,,,,,Green,ASBNVACYW38,,,,,,,,,744476.46,,,420.0,1.0,,667000.0,,TCP,667000.0,889250.0,26.0,Low,Low,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,26.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Residential,Matched,1654,No,2023-03-01,edward.boling@fiberlight.com,matching,1155,POINT (-77.488387 38.992323),7.0879111862861385e-15,1.5888218580782548e-14
43923 Centergate Dr,43923 Centergate Dr,Ashburn,Virginia,20148,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.997246,-77.484582,0.0,ASBNVAASDS0,,Not Connected,Near Net,Commercial Building,703.0,723.0,246.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3110044093,U,,,43923,,,,Dr,,,,,,VA,Ashburn,,1001 - 1500 feet,,,1308.0,,,,3-way junction - BL7,,,,,,,,Green,ASBNVACYW38,,,,,,,,,474040.03,,,,1.0,,430750.0,,TCP,430750.0,574250.0,23.0,Low,High,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,23.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-723,,,,,,,1.0,,,Commercial,Matched,1656,No,2023-03-01,edward.boling@fiberlight.com,matching,1156,POINT (-77.484582 38.997246),2.3263538027042906e-15,0.0
42211 Marcy Way,42211 Marcy Way,Chantilly,Virginia,20152,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV ",38.918013,-77.543379,0.0,ARCLVAXARS0,ARCLVAXA,Not Connected,Near Net,Commercial Building,703.0,327.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3110041302,U,,,42211,,,,Way,,,,,,VA,Chantilly,,501 - 1000 feet,,,803.0,,,,IAD06 to BL7,,,,,,,,Green,ASBNVACYW38,,,,,,,,,534518.59,,,3435.0,1.0,,483500.0,,TCP,483500.0,644750.0,24.0,Low,Medium,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,24.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-327,,,,,,,1.0,,,Residential,Matched,1657,No,2023-03-01,edward.boling@fiberlight.com,matching,1157,POINT (-77.543379 38.918013),1.4210854715202004e-14,0.0
43670 Greenway Corporate Dr,43670 Greenway Corporate Dr,Ashburn,Virginia,20147,United States,,39.009549,-77.491741,0.0,,,Not Connected,Near Net,Commercial Building,,,,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-C2F-f6654697,U,,,43670,,,,Dr,,,,,,VA,Ashburn,,1501+ feet,,,1517.0,,,,3-way junction - BL20,,97.0,97.0,97.0,97.0,97.0,97.0,Yellow,ASBNVACYW38,,1.0,END USER,,0.0,,Zone 97,,76125,,,16447.56,23.0,,96250.0,,CPQ,96250.0,128250.0,10.0,High,High,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,48125.0,2022.LS.MOVA.Q2,,Multi Tenant,None,No,97.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,,,,Off Net,Commercial Building,,Northern Virginia - NVA,,43670 Greenway Corporate Dr,a030H00000YSEgMQAX,NVA173859,,,,,,,Multi Tenant,,,,,,,,18.0,,,Commercial,Matched,1658,No,2023-04-14,edward.boling@fiberlight.com,matching,1158,POINT (-77.491741 39.009549),0.0,1.5888218580782548e-14
25169 Mcbryde Ter,25169 Mcbryde Ter,Chantilly,Virginia,20152,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV ",38.921621,-77.520843,0.0,ARCLVAXARS0,,Not Connected,Near Net,Commercial Building,703.0,327.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,,100.0,1.0,,,029E-174-3109999189,U,,,25169,,,,Ter,,,,,,VA,Chantilly,,1001 - 1500 feet,,,1381.0,,,,IAD06 - IAD21,,,,,,,,Green,ASBNVACYW38,,,,,,,,,1200063.40,,,,,,1065000.0,,TCP,1065000.0,1420000.0,30.0,High,High,,,27000000,,Northern Virginia,21701 Filigree,27000000.0,27000000.0,Not Pre-Qualified,,,None,No,30.0,Not Eligible,,Not Eligible,,EL/EN/RE,,,,,,,,,,,,,21701 Filigree,Northern Virginia,,No,,,,,,,,,,,,,,,,,,703-327,,,,,,,,,,Unknown,No Match,1659,No,2023-03-01,edward.boling@fiberlight.com,matching,1159,POINT (-77.520843 38.921621),1.4210854715202004e-14,0.0
43375 Old Ox Rd,43375 Old Ox Rd,Dulles,Virginia,20166,United States,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV",38.956438,-77.501056,0.0,DLLSVAXA,,Not Connected,OffNet,Commercial Building,703.0,260.0,236.0,,Built,Fiber,,FIBERLIGHT LLC,,,,CAT5/FIBER,100.0,1.0,,,029E-C2F-8cfbf2b7,U,,,43375,,,,Rd,,,,,2117.0,VA,Sterling,,1001 - 1500 feet,,,1309.0,,,,IAD06 to BL7,,,,,,,,Yellow,ASBNVACYW38,,1.0,END USER,,0.0,,,,,Yes,,0.0,0.0,,750000.0,,ICB-9,27000000.0,35999964.0,,Low,Low,,,"27,000,000",,Northern Virginia,21701 Filigree,27000000.0,27000000.0,,,,No Route,No,,Not Eligible,,Not Eligible,MAR Complient,EL/EN/RE,,,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703-260,,,,,,,4.0,,,Commercial,Matched,1661,No,2022-07-18,mberman@connected2fiber.com,matching,1160,POINT (-77.501056 38.956438),1.4210854715202004e-14,1.2916769097158975e-14
